,problem,num_incontext,attempt,accuracy,source
"(97, 13.0, 6820)",13.0,9.0,97,1.0,Human Data
"(97, 14.0, 6857)",14.0,1.0,97,0.0,Human Data
"(97, 14.0, 6858)",14.0,2.0,97,1.0,Human Data
"(97, 14.0, 6859)",14.0,3.0,97,1.0,Human Data
"(97, 14.0, 6860)",14.0,4.0,97,1.0,Human Data
"(97, 14.0, 6861)",14.0,5.0,97,1.0,Human Data
"(97, 14.0, 6862)",14.0,6.0,97,0.0,Human Data
"(97, 14.0, 6863)",14.0,7.0,97,0.0,Human Data
"(97, 14.0, 6864)",14.0,8.0,97,0.0,Human Data
"(97, 14.0, 6865)",14.0,9.0,97,0.0,Human Data
"(97, 15.0, 6875)",15.0,1.0,97,0.0,Human Data
"(97, 15.0, 6876)",15.0,2.0,97,0.0,Human Data
"(97, 15.0, 6877)",15.0,3.0,97,1.0,Human Data
"(97, 15.0, 6878)",15.0,4.0,97,1.0,Human Data
"(97, 15.0, 6879)",15.0,5.0,97,0.0,Human Data
"(97, 15.0, 6880)",15.0,6.0,97,0.0,Human Data
"(97, 15.0, 6881)",15.0,7.0,97,1.0,Human Data
"(97, 15.0, 6882)",15.0,8.0,97,1.0,Human Data
"(97, 15.0, 6883)",15.0,9.0,97,0.0,Human Data
"(97, 16.0, 6971)",16.0,1.0,97,0.0,Human Data
"(97, 16.0, 6972)",16.0,2.0,97,1.0,Human Data
"(97, 16.0, 6973)",16.0,3.0,97,1.0,Human Data
"(97, 16.0, 6974)",16.0,4.0,97,1.0,Human Data
"(97, 16.0, 6975)",16.0,5.0,97,0.0,Human Data
"(97, 16.0, 6976)",16.0,6.0,97,0.0,Human Data
"(97, 16.0, 6977)",16.0,7.0,97,0.0,Human Data
"(97, 16.0, 6978)",16.0,8.0,97,0.0,Human Data
"(97, 16.0, 6979)",16.0,9.0,97,0.0,Human Data
"(97, 17.0, 6839)",17.0,1.0,97,0.0,Human Data
"(97, 17.0, 6840)",17.0,2.0,97,1.0,Human Data
"(97, 17.0, 6841)",17.0,3.0,97,0.0,Human Data
"(97, 17.0, 6842)",17.0,4.0,97,0.0,Human Data
"(97, 17.0, 6843)",17.0,5.0,97,0.0,Human Data
"(97, 17.0, 6844)",17.0,6.0,97,1.0,Human Data
"(97, 17.0, 6845)",17.0,7.0,97,0.0,Human Data
"(97, 17.0, 6846)",17.0,8.0,97,1.0,Human Data
"(97, 17.0, 6847)",17.0,9.0,97,1.0,Human Data
"(97, 18.0, 6919)",18.0,1.0,97,1.0,Human Data
"(97, 18.0, 6920)",18.0,2.0,97,0.0,Human Data
"(97, 18.0, 6921)",18.0,3.0,97,1.0,Human Data
"(97, 18.0, 6922)",18.0,4.0,97,0.0,Human Data
"(97, 18.0, 6923)",18.0,5.0,97,1.0,Human Data
"(97, 18.0, 6924)",18.0,6.0,97,0.0,Human Data
"(97, 18.0, 6925)",18.0,7.0,97,1.0,Human Data
"(97, 18.0, 6926)",18.0,8.0,97,0.0,Human Data
"(97, 18.0, 6927)",18.0,9.0,97,0.0,Human Data
"(97, 19.0, 6884)",19.0,1.0,97,0.0,Human Data
"(97, 19.0, 6885)",19.0,2.0,97,1.0,Human Data
"(97, 19.0, 6886)",19.0,3.0,97,1.0,Human Data
"(97, 19.0, 6887)",19.0,4.0,97,0.0,Human Data
"(97, 19.0, 6888)",19.0,5.0,97,0.0,Human Data
"(97, 19.0, 6889)",19.0,6.0,97,1.0,Human Data
"(97, 19.0, 6890)",19.0,7.0,97,0.0,Human Data
"(97, 19.0, 6891)",19.0,8.0,97,1.0,Human Data
"(97, 19.0, 6892)",19.0,9.0,97,0.0,Human Data
"(97, 20.0, 6962)",20.0,1.0,97,0.0,Human Data
"(97, 20.0, 6963)",20.0,2.0,97,0.0,Human Data
"(97, 20.0, 6964)",20.0,3.0,97,0.0,Human Data
"(97, 20.0, 6965)",20.0,4.0,97,0.0,Human Data
"(97, 20.0, 6966)",20.0,5.0,97,1.0,Human Data
"(97, 20.0, 6967)",20.0,6.0,97,0.0,Human Data
"(97, 20.0, 6968)",20.0,7.0,97,1.0,Human Data
"(97, 20.0, 6969)",20.0,8.0,97,1.0,Human Data
"(97, 20.0, 6970)",20.0,9.0,97,1.0,Human Data
"(97, 21.0, 6980)",21.0,1.0,97,0.0,Human Data
"(97, 21.0, 6981)",21.0,2.0,97,0.0,Human Data
"(97, 21.0, 6982)",21.0,3.0,97,0.0,Human Data
"(97, 21.0, 6983)",21.0,4.0,97,0.0,Human Data
"(97, 21.0, 6984)",21.0,5.0,97,0.0,Human Data
"(97, 21.0, 6985)",21.0,6.0,97,1.0,Human Data
"(97, 21.0, 6986)",21.0,7.0,97,0.0,Human Data
"(97, 21.0, 6987)",21.0,8.0,97,1.0,Human Data
"(97, 21.0, 6988)",21.0,9.0,97,0.0,Human Data
"(97, 22.0, 6944)",22.0,1.0,97,0.0,Human Data
"(97, 22.0, 6945)",22.0,2.0,97,0.0,Human Data
"(97, 22.0, 6946)",22.0,3.0,97,1.0,Human Data
"(97, 22.0, 6947)",22.0,4.0,97,0.0,Human Data
"(97, 22.0, 6948)",22.0,5.0,97,0.0,Human Data
"(97, 22.0, 6949)",22.0,6.0,97,1.0,Human Data
"(97, 22.0, 6950)",22.0,7.0,97,0.0,Human Data
"(97, 22.0, 6951)",22.0,8.0,97,0.0,Human Data
"(97, 22.0, 6952)",22.0,9.0,97,1.0,Human Data
"(97, 23.0, 6866)",23.0,1.0,97,1.0,Human Data
"(97, 23.0, 6867)",23.0,2.0,97,0.0,Human Data
"(97, 23.0, 6868)",23.0,3.0,97,0.0,Human Data
"(97, 23.0, 6869)",23.0,4.0,97,0.0,Human Data
"(97, 23.0, 6870)",23.0,5.0,97,0.0,Human Data
"(97, 23.0, 6871)",23.0,6.0,97,1.0,Human Data
"(97, 23.0, 6872)",23.0,7.0,97,1.0,Human Data
"(97, 23.0, 6873)",23.0,8.0,97,1.0,Human Data
"(97, 23.0, 6874)",23.0,9.0,97,0.0,Human Data
"(99, 1.0, 7022)",1.0,1.0,99,0.0,Human Data
"(99, 1.0, 7023)",1.0,2.0,99,0.0,Human Data
"(99, 1.0, 7024)",1.0,3.0,99,1.0,Human Data
"(99, 1.0, 7025)",1.0,4.0,99,1.0,Human Data
"(99, 1.0, 7026)",1.0,5.0,99,1.0,Human Data
"(99, 1.0, 7027)",1.0,6.0,99,1.0,Human Data
"(99, 1.0, 7028)",1.0,7.0,99,1.0,Human Data
"(99, 1.0, 7029)",1.0,8.0,99,1.0,Human Data
"(99, 1.0, 7030)",1.0,9.0,99,1.0,Human Data
"(99, 2.0, 7139)",2.0,1.0,99,1.0,Human Data
"(99, 2.0, 7140)",2.0,2.0,99,0.0,Human Data
"(99, 2.0, 7141)",2.0,3.0,99,0.0,Human Data
"(99, 2.0, 7142)",2.0,4.0,99,0.0,Human Data
"(99, 2.0, 7143)",2.0,5.0,99,1.0,Human Data
"(99, 2.0, 7144)",2.0,6.0,99,0.0,Human Data
"(99, 2.0, 7145)",2.0,7.0,99,1.0,Human Data
"(99, 2.0, 7146)",2.0,8.0,99,0.0,Human Data
"(99, 2.0, 7147)",2.0,9.0,99,0.0,Human Data
"(99, 3.0, 7157)",3.0,1.0,99,1.0,Human Data
"(99, 3.0, 7158)",3.0,2.0,99,1.0,Human Data
"(99, 3.0, 7159)",3.0,3.0,99,1.0,Human Data
"(99, 3.0, 7160)",3.0,4.0,99,1.0,Human Data
"(99, 3.0, 7161)",3.0,5.0,99,1.0,Human Data
"(99, 3.0, 7162)",3.0,6.0,99,1.0,Human Data
"(99, 3.0, 7163)",3.0,7.0,99,0.0,Human Data
"(99, 3.0, 7164)",3.0,8.0,99,1.0,Human Data
"(99, 3.0, 7165)",3.0,9.0,99,1.0,Human Data
"(99, 4.0, 7200)",4.0,1.0,99,1.0,Human Data
"(99, 4.0, 7201)",4.0,2.0,99,1.0,Human Data
"(99, 4.0, 7202)",4.0,3.0,99,1.0,Human Data
"(99, 4.0, 7203)",4.0,4.0,99,1.0,Human Data
"(99, 4.0, 7204)",4.0,5.0,99,1.0,Human Data
"(99, 4.0, 7205)",4.0,6.0,99,1.0,Human Data
"(99, 4.0, 7206)",4.0,7.0,99,1.0,Human Data
"(99, 4.0, 7)",4.0,8.0,99,1.0,Human Data
"(99, 4.0, 8)",4.0,9.0,99,1.0,Human Data
"(99, 5.0, 7103)",5.0,1.0,99,1.0,Human Data
"(99, 5.0, 7104)",5.0,2.0,99,1.0,Human Data
"(99, 5.0, 7105)",5.0,3.0,99,0.0,Human Data
"(99, 5.0, 7106)",5.0,4.0,99,1.0,Human Data
"(99, 5.0, 7107)",5.0,5.0,99,0.0,Human Data
"(99, 5.0, 7108)",5.0,6.0,99,1.0,Human Data
"(99, 5.0, 7109)",5.0,7.0,99,0.0,Human Data
"(99, 5.0, 7110)",5.0,8.0,99,1.0,Human Data
"(99, 5.0, 7111)",5.0,9.0,99,0.0,Human Data
"(99, 6.0, 7049)",6.0,1.0,99,1.0,Human Data
"(99, 6.0, 7050)",6.0,2.0,99,0.0,Human Data
"(99, 6.0, 7051)",6.0,3.0,99,0.0,Human Data
"(99, 6.0, 7052)",6.0,4.0,99,0.0,Human Data
"(99, 6.0, 7053)",6.0,5.0,99,0.0,Human Data
"(99, 6.0, 7054)",6.0,6.0,99,0.0,Human Data
"(99, 6.0, 7055)",6.0,7.0,99,0.0,Human Data
"(99, 6.0, 7056)",6.0,8.0,99,0.0,Human Data
"(99, 6.0, 7057)",6.0,9.0,99,1.0,Human Data
"(99, 7.0, 7031)",7.0,1.0,99,0.0,Human Data
"(99, 7.0, 7032)",7.0,2.0,99,1.0,Human Data
"(99, 7.0, 7033)",7.0,3.0,99,1.0,Human Data
"(99, 7.0, 7034)",7.0,4.0,99,0.0,Human Data
"(99, 7.0, 7035)",7.0,5.0,99,0.0,Human Data
"(99, 7.0, 7036)",7.0,6.0,99,0.0,Human Data
"(99, 7.0, 7037)",7.0,7.0,99,0.0,Human Data
"(99, 7.0, 7038)",7.0,8.0,99,0.0,Human Data
"(99, 7.0, 7039)",7.0,9.0,99,1.0,Human Data
"(99, 8.0, 7130)",8.0,1.0,99,0.0,Human Data
"(99, 8.0, 7131)",8.0,2.0,99,1.0,Human Data
"(99, 8.0, 7132)",8.0,3.0,99,1.0,Human Data
"(99, 8.0, 7133)",8.0,4.0,99,0.0,Human Data
"(99, 8.0, 7134)",8.0,5.0,99,1.0,Human Data
"(99, 8.0, 7135)",8.0,6.0,99,1.0,Human Data
"(99, 8.0, 7136)",8.0,7.0,99,1.0,Human Data
"(99, 8.0, 7137)",8.0,8.0,99,1.0,Human Data
"(99, 8.0, 7138)",8.0,9.0,99,1.0,Human Data
"(99, 9.0, 7004)",9.0,1.0,99,1.0,Human Data
"(99, 9.0, 7005)",9.0,2.0,99,0.0,Human Data
"(99, 9.0, 7006)",9.0,3.0,99,1.0,Human Data
"(99, 9.0, 7007)",9.0,4.0,99,1.0,Human Data
"(99, 9.0, 7008)",9.0,5.0,99,0.0,Human Data
"(99, 9.0, 7009)",9.0,6.0,99,1.0,Human Data
"(99, 9.0, 7010)",9.0,7.0,99,0.0,Human Data
"(99, 9.0, 7011)",9.0,8.0,99,0.0,Human Data
"(99, 9.0, 7012)",9.0,9.0,99,0.0,Human Data
"(99, 10.0, 7094)",10.0,1.0,99,0.0,Human Data
"(99, 10.0, 7095)",10.0,2.0,99,1.0,Human Data
"(99, 10.0, 7096)",10.0,3.0,99,1.0,Human Data
"(99, 10.0, 7097)",10.0,4.0,99,0.0,Human Data
"(99, 10.0, 7098)",10.0,5.0,99,1.0,Human Data
"(99, 10.0, 7099)",10.0,6.0,99,1.0,Human Data
"(99, 10.0, 7100)",10.0,7.0,99,1.0,Human Data
"(99, 10.0, 7101)",10.0,8.0,99,1.0,Human Data
"(99, 10.0, 7102)",10.0,9.0,99,1.0,Human Data
"(99, 11.0, 7193)",11.0,1.0,99,1.0,Human Data
"(99, 11.0, 7194)",11.0,2.0,99,1.0,Human Data
"(99, 11.0, 7195)",11.0,3.0,99,1.0,Human Data
"(99, 11.0, 7196)",11.0,4.0,99,1.0,Human Data
"(99, 11.0, 7197)",11.0,5.0,99,1.0,Human Data
"(99, 11.0, 7198)",11.0,6.0,99,1.0,Human Data
"(99, 11.0, 7199)",11.0,7.0,99,1.0,Human Data
"(99, 11.0, 7)",11.0,8.0,99,1.0,Human Data
"(99, 11.0, 8)",11.0,9.0,99,1.0,Human Data
"(99, 12.0, 7112)",12.0,1.0,99,0.0,Human Data
"(99, 12.0, 7113)",12.0,2.0,99,1.0,Human Data
"(99, 12.0, 7114)",12.0,3.0,99,1.0,Human Data
"(99, 12.0, 7115)",12.0,4.0,99,1.0,Human Data
"(99, 12.0, 7116)",12.0,5.0,99,1.0,Human Data
"(99, 12.0, 7117)",12.0,6.0,99,0.0,Human Data
"(99, 12.0, 7118)",12.0,7.0,99,0.0,Human Data
"(99, 12.0, 7119)",12.0,8.0,99,1.0,Human Data
"(99, 12.0, 7120)",12.0,9.0,99,1.0,Human Data
"(99, 13.0, 7013)",13.0,1.0,99,1.0,Human Data
"(99, 13.0, 7014)",13.0,2.0,99,1.0,Human Data
"(99, 13.0, 7015)",13.0,3.0,99,1.0,Human Data
"(99, 13.0, 7016)",13.0,4.0,99,1.0,Human Data
"(99, 13.0, 7017)",13.0,5.0,99,1.0,Human Data
"(99, 13.0, 7018)",13.0,6.0,99,0.0,Human Data
"(99, 13.0, 7019)",13.0,7.0,99,1.0,Human Data
"(99, 13.0, 7020)",13.0,8.0,99,0.0,Human Data
"(99, 13.0, 7021)",13.0,9.0,99,0.0,Human Data
"(99, 14.0, 7058)",14.0,1.0,99,0.0,Human Data
"(99, 14.0, 7059)",14.0,2.0,99,0.0,Human Data
"(99, 14.0, 7060)",14.0,3.0,99,1.0,Human Data
"(99, 14.0, 7061)",14.0,4.0,99,1.0,Human Data
"(99, 14.0, 7062)",14.0,5.0,99,1.0,Human Data
"(99, 14.0, 7063)",14.0,6.0,99,1.0,Human Data
"(99, 14.0, 7064)",14.0,7.0,99,1.0,Human Data
"(99, 14.0, 7065)",14.0,8.0,99,1.0,Human Data
"(99, 14.0, 7066)",14.0,9.0,99,1.0,Human Data
"(99, 15.0, 7076)",15.0,1.0,99,0.0,Human Data
"(99, 15.0, 7077)",15.0,2.0,99,0.0,Human Data
"(99, 15.0, 7078)",15.0,3.0,99,1.0,Human Data
"(99, 15.0, 7079)",15.0,4.0,99,1.0,Human Data
"(99, 15.0, 7080)",15.0,5.0,99,1.0,Human Data
"(99, 15.0, 7081)",15.0,6.0,99,1.0,Human Data
"(99, 15.0, 7082)",15.0,7.0,99,1.0,Human Data
"(99, 15.0, 7083)",15.0,8.0,99,1.0,Human Data
"(99, 15.0, 7084)",15.0,9.0,99,1.0,Human Data
"(99, 16.0, 7175)",16.0,1.0,99,1.0,Human Data
"(99, 16.0, 7176)",16.0,2.0,99,1.0,Human Data
"(99, 16.0, 7177)",16.0,3.0,99,1.0,Human Data
"(99, 16.0, 7178)",16.0,4.0,99,0.0,Human Data
"(99, 16.0, 7179)",16.0,5.0,99,1.0,Human Data
"(99, 16.0, 7180)",16.0,6.0,99,1.0,Human Data
"(99, 16.0, 7181)",16.0,7.0,99,0.0,Human Data
"(99, 16.0, 7182)",16.0,8.0,99,1.0,Human Data
"(99, 16.0, 7183)",16.0,9.0,99,1.0,Human Data
"(99, 17.0, 7040)",17.0,1.0,99,1.0,Human Data
"(99, 17.0, 7041)",17.0,2.0,99,1.0,Human Data
"(99, 17.0, 7042)",17.0,3.0,99,1.0,Human Data
"(99, 17.0, 7043)",17.0,4.0,99,0.0,Human Data
"(99, 17.0, 7044)",17.0,5.0,99,0.0,Human Data
"(99, 17.0, 7045)",17.0,6.0,99,0.0,Human Data
"(99, 17.0, 7046)",17.0,7.0,99,0.0,Human Data
"(99, 17.0, 7047)",17.0,8.0,99,0.0,Human Data
"(99, 17.0, 7048)",17.0,9.0,99,0.0,Human Data
"(99, 18.0, 7121)",18.0,1.0,99,1.0,Human Data
"(99, 18.0, 7122)",18.0,2.0,99,1.0,Human Data
"(99, 18.0, 7123)",18.0,3.0,99,0.0,Human Data
"(99, 18.0, 7124)",18.0,4.0,99,0.0,Human Data
"(99, 18.0, 7125)",18.0,5.0,99,1.0,Human Data
"(99, 18.0, 7126)",18.0,6.0,99,1.0,Human Data
"(99, 18.0, 7127)",18.0,7.0,99,1.0,Human Data
"(99, 18.0, 7128)",18.0,8.0,99,1.0,Human Data
"(99, 18.0, 7129)",18.0,9.0,99,1.0,Human Data
"(99, 19.0, 7085)",19.0,1.0,99,0.0,Human Data
"(99, 19.0, 7086)",19.0,2.0,99,1.0,Human Data
"(99, 19.0, 7087)",19.0,3.0,99,0.0,Human Data
"(99, 19.0, 7088)",19.0,4.0,99,0.0,Human Data
"(99, 19.0, 7089)",19.0,5.0,99,1.0,Human Data
"(99, 19.0, 7090)",19.0,6.0,99,0.0,Human Data
"(99, 19.0, 7091)",19.0,7.0,99,1.0,Human Data
"(99, 19.0, 7092)",19.0,8.0,99,1.0,Human Data
"(99, 19.0, 7093)",19.0,9.0,99,1.0,Human Data
"(99, 20.0, 7166)",20.0,1.0,99,1.0,Human Data
"(99, 20.0, 7167)",20.0,2.0,99,0.0,Human Data
"(99, 20.0, 7168)",20.0,3.0,99,1.0,Human Data
"(99, 20.0, 7169)",20.0,4.0,99,1.0,Human Data
"(99, 20.0, 7170)",20.0,5.0,99,1.0,Human Data
"(99, 20.0, 7171)",20.0,6.0,99,1.0,Human Data
"(99, 20.0, 7172)",20.0,7.0,99,1.0,Human Data
"(99, 20.0, 7173)",20.0,8.0,99,1.0,Human Data
"(99, 20.0, 7174)",20.0,9.0,99,1.0,Human Data
"(99, 21.0, 7184)",21.0,1.0,99,0.0,Human Data
"(99, 21.0, 7185)",21.0,2.0,99,1.0,Human Data
"(99, 21.0, 7186)",21.0,3.0,99,1.0,Human Data
"(99, 21.0, 7187)",21.0,4.0,99,1.0,Human Data
"(99, 21.0, 7188)",21.0,5.0,99,0.0,Human Data
"(99, 21.0, 7189)",21.0,6.0,99,0.0,Human Data
"(99, 21.0, 7190)",21.0,7.0,99,1.0,Human Data
"(99, 21.0, 7191)",21.0,8.0,99,1.0,Human Data
"(99, 21.0, 7192)",21.0,9.0,99,0.0,Human Data
"(99, 22.0, 7148)",22.0,1.0,99,0.0,Human Data
"(99, 22.0, 7149)",22.0,2.0,99,0.0,Human Data
"(99, 22.0, 7150)",22.0,3.0,99,1.0,Human Data
"(99, 22.0, 7151)",22.0,4.0,99,1.0,Human Data
"(99, 22.0, 7152)",22.0,5.0,99,1.0,Human Data
"(99, 22.0, 7153)",22.0,6.0,99,1.0,Human Data
"(99, 22.0, 7154)",22.0,7.0,99,1.0,Human Data
"(99, 22.0, 7155)",22.0,8.0,99,1.0,Human Data
"(99, 22.0, 7156)",22.0,9.0,99,1.0,Human Data
"(99, 23.0, 7067)",23.0,1.0,99,0.0,Human Data
"(99, 23.0, 7068)",23.0,2.0,99,0.0,Human Data
"(99, 23.0, 7069)",23.0,3.0,99,1.0,Human Data
"(99, 23.0, 7070)",23.0,4.0,99,0.0,Human Data
"(99, 23.0, 7071)",23.0,5.0,99,0.0,Human Data
"(99, 23.0, 7072)",23.0,6.0,99,1.0,Human Data
"(99, 23.0, 7073)",23.0,7.0,99,1.0,Human Data
"(99, 23.0, 7074)",23.0,8.0,99,1.0,Human Data
"(99, 23.0, 7075)",23.0,9.0,99,1.0,Human Data
"(103, 1.0, 85)",1.0,1.0,103,0.0,Human Data
"(103, 1.0, 86)",1.0,2.0,103,1.0,Human Data
"(103, 1.0, 87)",1.0,3.0,103,1.0,Human Data
"(103, 1.0, 88)",1.0,4.0,103,1.0,Human Data
"(103, 1.0, 89)",1.0,5.0,103,1.0,Human Data
"(103, 1.0, 90)",1.0,6.0,103,1.0,Human Data
"(103, 1.0, 91)",1.0,7.0,103,1.0,Human Data
"(103, 1.0, 92)",1.0,8.0,103,1.0,Human Data
"(103, 1.0, 8)",1.0,9.0,103,1.0,Human Data
"(103, 2.0, 183)",2.0,1.0,103,0.0,Human Data
"(103, 2.0, 184)",2.0,2.0,103,0.0,Human Data
"(103, 2.0, 185)",2.0,3.0,103,1.0,Human Data
"(103, 2.0, 186)",2.0,4.0,103,1.0,Human Data
"(103, 2.0, 187)",2.0,5.0,103,1.0,Human Data
"(103, 2.0, 188)",2.0,6.0,103,1.0,Human Data
"(103, 2.0, 189)",2.0,7.0,103,1.0,Human Data
"(103, 2.0, 190)",2.0,8.0,103,1.0,Human Data
"(103, 2.0, 191)",2.0,9.0,103,1.0,Human Data
"(103, 3.0, 9)",3.0,1.0,103,1.0,Human Data
"(103, 3.0, 10)",3.0,2.0,103,0.0,Human Data
"(103, 3.0, 11)",3.0,3.0,103,1.0,Human Data
"(103, 3.0, 12)",3.0,4.0,103,1.0,Human Data
"(103, 3.0, 13)",3.0,5.0,103,1.0,Human Data
"(103, 3.0, 14)",3.0,6.0,103,1.0,Human Data
"(103, 3.0, 15)",3.0,7.0,103,1.0,Human Data
"(103, 3.0, 16)",3.0,8.0,103,1.0,Human Data
"(103, 3.0, 17)",3.0,9.0,103,1.0,Human Data
"(103, 4.0, 77)",4.0,1.0,103,0.0,Human Data
"(103, 4.0, 78)",4.0,2.0,103,1.0,Human Data
"(103, 4.0, 79)",4.0,3.0,103,1.0,Human Data
"(103, 4.0, 80)",4.0,4.0,103,1.0,Human Data
"(103, 4.0, 81)",4.0,5.0,103,1.0,Human Data
"(103, 4.0, 82)",4.0,6.0,103,1.0,Human Data
"(103, 4.0, 83)",4.0,7.0,103,1.0,Human Data
"(103, 4.0, 84)",4.0,8.0,103,1.0,Human Data
"(103, 4.0, 8)",4.0,9.0,103,1.0,Human Data
"(103, 5.0, 50)",5.0,1.0,103,1.0,Human Data
"(103, 5.0, 51)",5.0,2.0,103,0.0,Human Data
"(103, 5.0, 52)",5.0,3.0,103,1.0,Human Data
"(103, 5.0, 53)",5.0,4.0,103,1.0,Human Data
"(103, 5.0, 54)",5.0,5.0,103,1.0,Human Data
"(103, 5.0, 55)",5.0,6.0,103,1.0,Human Data
"(103, 5.0, 56)",5.0,7.0,103,1.0,Human Data
"(103, 5.0, 57)",5.0,8.0,103,1.0,Human Data
"(103, 5.0, 58)",5.0,9.0,103,1.0,Human Data
"(103, 6.0, 100)",6.0,1.0,103,1.0,Human Data
"(103, 6.0, 101)",6.0,2.0,103,1.0,Human Data
"(103, 6.0, 102)",6.0,3.0,103,1.0,Human Data
"(103, 6.0, 103)",6.0,4.0,103,1.0,Human Data
"(103, 6.0, 104)",6.0,5.0,103,1.0,Human Data
"(103, 6.0, 105)",6.0,6.0,103,1.0,Human Data
"(103, 6.0, 106)",6.0,7.0,103,1.0,Human Data
"(103, 6.0, 7)",6.0,8.0,103,1.0,Human Data
"(103, 6.0, 8)",6.0,9.0,103,1.0,Human Data
"(103, 7.0, 36)",7.0,1.0,103,1.0,Human Data
"(103, 7.0, 37)",7.0,2.0,103,1.0,Human Data
"(103, 7.0, 38)",7.0,3.0,103,1.0,Human Data
"(103, 7.0, 39)",7.0,4.0,103,1.0,Human Data
"(103, 7.0, 40)",7.0,5.0,103,1.0,Human Data
"(103, 7.0, 41)",7.0,6.0,103,1.0,Human Data
"(103, 7.0, 42)",7.0,7.0,103,1.0,Human Data
"(103, 7.0, 7)",7.0,8.0,103,1.0,Human Data
"(103, 7.0, 8)",7.0,9.0,103,1.0,Human Data
"(103, 8.0, 142)",8.0,1.0,103,1.0,Human Data
"(103, 8.0, 143)",8.0,2.0,103,1.0,Human Data
"(103, 8.0, 144)",8.0,3.0,103,1.0,Human Data
"(103, 8.0, 145)",8.0,4.0,103,1.0,Human Data
"(103, 8.0, 146)",8.0,5.0,103,1.0,Human Data
"(103, 8.0, 147)",8.0,6.0,103,1.0,Human Data
"(103, 8.0, 148)",8.0,7.0,103,1.0,Human Data
"(103, 8.0, 7)",8.0,8.0,103,1.0,Human Data
"(103, 8.0, 8)",8.0,9.0,103,1.0,Human Data
"(103, 9.0, 68)",9.0,1.0,103,1.0,Human Data
"(103, 9.0, 69)",9.0,2.0,103,0.0,Human Data
"(103, 9.0, 70)",9.0,3.0,103,1.0,Human Data
"(103, 9.0, 71)",9.0,4.0,103,1.0,Human Data
"(103, 9.0, 72)",9.0,5.0,103,1.0,Human Data
"(103, 9.0, 73)",9.0,6.0,103,1.0,Human Data
"(103, 9.0, 74)",9.0,7.0,103,1.0,Human Data
"(103, 9.0, 75)",9.0,8.0,103,1.0,Human Data
"(103, 9.0, 76)",9.0,9.0,103,1.0,Human Data
"(103, 10.0, 174)",10.0,1.0,103,0.0,Human Data
"(103, 10.0, 175)",10.0,2.0,103,1.0,Human Data
"(103, 10.0, 176)",10.0,3.0,103,1.0,Human Data
"(103, 10.0, 177)",10.0,4.0,103,1.0,Human Data
"(103, 10.0, 178)",10.0,5.0,103,0.0,Human Data
"(103, 10.0, 179)",10.0,6.0,103,1.0,Human Data
"(103, 10.0, 180)",10.0,7.0,103,1.0,Human Data
"(103, 10.0, 181)",10.0,8.0,103,1.0,Human Data
"(103, 10.0, 182)",10.0,9.0,103,1.0,Human Data
"(103, 11.0, 43)",11.0,1.0,103,1.0,Human Data
"(103, 11.0, 44)",11.0,2.0,103,1.0,Human Data
"(103, 11.0, 45)",11.0,3.0,103,1.0,Human Data
"(103, 11.0, 46)",11.0,4.0,103,1.0,Human Data
"(103, 11.0, 47)",11.0,5.0,103,1.0,Human Data
"(103, 11.0, 48)",11.0,6.0,103,1.0,Human Data
"(103, 11.0, 49)",11.0,7.0,103,1.0,Human Data
"(103, 11.0, 7)",11.0,8.0,103,1.0,Human Data
"(103, 11.0, 8)",11.0,9.0,103,1.0,Human Data
"(103, 12.0, 0)",12.0,1.0,103,0.0,Human Data
"(103, 12.0, 1)",12.0,2.0,103,0.0,Human Data
"(103, 12.0, 2)",12.0,3.0,103,0.0,Human Data
"(103, 12.0, 3)",12.0,4.0,103,0.0,Human Data
"(103, 12.0, 4)",12.0,5.0,103,0.0,Human Data
"(103, 12.0, 5)",12.0,6.0,103,0.0,Human Data
"(103, 12.0, 6)",12.0,7.0,103,0.0,Human Data
"(103, 12.0, 7)",12.0,8.0,103,1.0,Human Data
"(103, 12.0, 8)",12.0,9.0,103,0.0,Human Data
"(103, 13.0, 18)",13.0,1.0,103,0.0,Human Data
"(103, 13.0, 19)",13.0,2.0,103,0.0,Human Data
"(103, 13.0, 20)",13.0,3.0,103,0.0,Human Data
"(103, 13.0, 21)",13.0,4.0,103,0.0,Human Data
"(103, 13.0, 22)",13.0,5.0,103,1.0,Human Data
"(103, 13.0, 23)",13.0,6.0,103,1.0,Human Data
"(103, 13.0, 24)",13.0,7.0,103,1.0,Human Data
"(103, 13.0, 25)",13.0,8.0,103,1.0,Human Data
"(103, 13.0, 26)",13.0,9.0,103,1.0,Human Data
"(103, 14.0, 124)",14.0,1.0,103,1.0,Human Data
"(103, 14.0, 125)",14.0,2.0,103,1.0,Human Data
"(103, 14.0, 126)",14.0,3.0,103,0.0,Human Data
"(103, 14.0, 127)",14.0,4.0,103,1.0,Human Data
"(103, 14.0, 128)",14.0,5.0,103,1.0,Human Data
"(103, 14.0, 129)",14.0,6.0,103,1.0,Human Data
"(103, 14.0, 130)",14.0,7.0,103,1.0,Human Data
"(103, 14.0, 131)",14.0,8.0,103,1.0,Human Data
"(103, 14.0, 132)",14.0,9.0,103,1.0,Human Data
"(103, 15.0, 158)",15.0,1.0,103,1.0,Human Data
"(103, 15.0, 159)",15.0,2.0,103,1.0,Human Data
"(103, 15.0, 160)",15.0,3.0,103,1.0,Human Data
